run_id	timestamp	case_id	score	total	expected_has_trade	pred_has_trade	expected_ticker	pred_ticker	expected_direction	pred_direction	expected_asset_type	pred_asset_type	expected_confidence	pred_confidence
run_1774083527425_wqg6zo	2026-03-21T09:02:02.771Z	no-trade-strategy	2	2	false	false			long	long	stock	stock	low	low
run_1774083527425_wqg6zo	2026-03-21T09:02:02.771Z	short-term-precision	8	8	true	true	BABA	BABA	short	short	stock	stock	medium	medium
run_1774083527425_wqg6zo	2026-03-21T09:02:02.771Z	low-confidence-idea	8	8	true	true	ROKU	ROKU	long	long	stock	stock	low	low
run_1774083527425_wqg6zo	2026-03-21T09:02:02.771Z	timeframe-unknown	8	8	true	true	XOM	XOM	long	long	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	crypto-long-btc-etf	8	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	crypto-short-sol-exploit	8	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	stock-long-aapl-buyback	8	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	stock-short-tsla-margins	8	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	commodity-long-gold-rate-cuts	8	8	true	true	GC	GC	long	long	commodity	commodity	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	commodity-short-crude-opec	8	8	true	true	CL	CL	short	short	commodity	commodity	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	prediction-yes-pres24	8	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	high
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	prediction-no-rate25	7	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	high
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	news-short-coin-sec	8	8	true	true	COIN	COIN	short	short	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	no-trade-watch-eth	2	2	false	false			long		crypto	crypto	low	low
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	multi-ticker-comparison-nvda	8	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	pair-trade-ambiguous	2	2	false	false			long	long	stock	stock	low	low
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	question-about-oil	2	2	false	false			long		commodity	commodity	low	low
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	crypto-long-eth-staking	8	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	crypto-short-doge-meme	8	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	stock-long-nflx-subscriber	7	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	high
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	stock-short-meta-ads	8	8	true	true	META	META	short	short	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	commodity-long-ng-winter	8	8	true	true	NG	NG	long	long	commodity	commodity	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	commodity-short-copper-china	8	8	true	true	HG	HG	short	short	commodity	commodity	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	prediction-yes-btc100	7	8	true	true	BTC100	BTC100	yes	yes	prediction	prediction	medium	high
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	news-long-jpm-stress	8	8	true	true	JPM	JPM	long	long	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	news-short-ual-guidance	8	8	true	true	UAL	UAL	short	short	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	no-trade-opinion	2	2	false	false			long	long	stock	stock	low	low
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	ambiguous-rumor	0	2	false	true		AMZN	long	long	stock	stock	low	low
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	multi-crypto-context	8	8	true	true	AVAX	AVAX	short	short	crypto	crypto	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	crypto-long-sol-ecosystem	8	8	true	true	SOL	SOL	long	long	crypto	crypto	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	stock-short-snap-ads	8	8	true	true	SNAP	SNAP	short	short	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	commodity-long-silver	8	8	true	true	SI	SI	long	long	commodity	commodity	low	low
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	news-implied-crypto	7	8	true	true	OP	OP	long	long	crypto	crypto	medium	low
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	no-trade-strategy	2	2	false	false			long		stock	stock	low	low
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	short-term-precision	8	8	true	true	BABA	BABA	short	short	stock	stock	medium	medium
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	low-confidence-idea	8	8	true	true	ROKU	ROKU	long	long	stock	stock	low	low
run_1774083712781_ow1hgt	2026-03-21T09:05:22.636Z	timeframe-unknown	8	8	true	true	XOM	XOM	long	long	stock	stock	medium	medium
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	crypto-long-btc-etf	7	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	crypto-short-sol-exploit	7	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	stock-long-aapl-buyback	7	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	stock-short-tsla-margins	7	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	commodity-long-gold-rate-cuts	7	8	true	true	GC	GC	long	long	commodity	commodity	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	commodity-short-crude-opec	7	8	true	true	CL	CL	short	short	commodity	commodity	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	prediction-yes-pres24	8	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	prediction-no-rate25	7	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	news-short-coin-sec	7	8	true	true	COIN	COIN	short	short	stock	stock	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	no-trade-watch-eth	2	2	false	false			long		crypto	crypto	low	low
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	multi-ticker-comparison-nvda	8	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	medium
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	pair-trade-ambiguous	2	2	false	false			long	long	stock	stock	low	low
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	question-about-oil	2	2	false	false			long		commodity		low	low
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	crypto-long-eth-staking	7	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	crypto-short-doge-meme	7	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	stock-long-nflx-subscriber	7	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	stock-short-meta-ads	7	8	true	true	META	META	short	short	stock	stock	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	commodity-long-ng-winter	7	8	true	true	NG	NG	long	long	commodity	commodity	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	commodity-short-copper-china	8	8	true	true	HG	HG	short	short	commodity	commodity	medium	medium
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	prediction-yes-btc100	7	8	true	true	BTC100	BTC100	yes	yes	prediction	prediction	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	news-long-jpm-stress	7	8	true	true	JPM	JPM	long	long	stock	stock	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	news-short-ual-guidance	8	8	true	true	UAL	UAL	short	short	stock	stock	medium	medium
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	no-trade-opinion	2	2	false	false			long		stock		low	low
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	ambiguous-rumor	2	2	false	false			long		stock	stock	low	low
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	multi-crypto-context	7	8	true	true	AVAX	AVAX	short	short	crypto	crypto	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	crypto-long-sol-ecosystem	7	8	true	true	SOL	SOL	long	long	crypto	crypto	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	stock-short-snap-ads	7	8	true	true	SNAP	SNAP	short	short	stock	stock	medium	high
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	commodity-long-silver	8	8	true	true	SI	SI	long	long	commodity	commodity	low	low
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	news-implied-crypto	8	8	true	true	OP	OP	long	long	crypto	crypto	medium	medium
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	no-trade-strategy	2	2	false	false			long		stock		low	low
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	short-term-precision	8	8	true	true	BABA	BABA	short	short	stock	stock	medium	medium
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	low-confidence-idea	8	8	true	true	ROKU	ROKU	long	long	stock	stock	low	low
run_1774083766790_u228lc	2026-03-21T09:06:09.040Z	timeframe-unknown	7	8	true	true	XOM	XOM	long	long	stock	stock	medium	high
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	crypto-long-btc-etf	8	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	crypto-short-sol-exploit	7	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	high
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	stock-long-aapl-buyback	8	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	stock-short-tsla-margins	7	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	high
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	commodity-long-gold-rate-cuts	8	8	true	true	GC	GC	long	long	commodity	commodity	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	commodity-short-crude-opec	8	8	true	true	CL	CL	short	short	commodity	commodity	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	prediction-yes-pres24	8	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	high
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	prediction-no-rate25	7	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	high
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	news-short-coin-sec	8	8	true	true	COIN	COIN	short	short	stock	stock	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	no-trade-watch-eth	2	2	false	false			long		crypto	crypto	low	low
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	multi-ticker-comparison-nvda	8	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	pair-trade-ambiguous	2	2	false	false			long	long	stock	stock	low	low
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	question-about-oil	2	2	false	false			long		commodity		low	low
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	crypto-long-eth-staking	8	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	crypto-short-doge-meme	8	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	stock-long-nflx-subscriber	7	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	high
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	stock-short-meta-ads	8	8	true	true	META	META	short	short	stock	stock	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	commodity-long-ng-winter	8	8	true	true	NG	NG	long	long	commodity	commodity	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	commodity-short-copper-china	8	8	true	true	HG	HG	short	short	commodity	commodity	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	prediction-yes-btc100	7	8	true	true	BTC100	BTC100	yes	yes	prediction	prediction	medium	high
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	news-long-jpm-stress	8	8	true	true	JPM	JPM	long	long	stock	stock	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	news-short-ual-guidance	8	8	true	true	UAL	UAL	short	short	stock	stock	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	no-trade-opinion	2	2	false	false			long		stock	stock	low	low
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	ambiguous-rumor	2	2	false	false			long		stock	stock	low	low
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	multi-crypto-context	8	8	true	true	AVAX	AVAX	short	short	crypto	crypto	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	crypto-long-sol-ecosystem	8	8	true	true	SOL	SOL	long	long	crypto	crypto	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	stock-short-snap-ads	8	8	true	true	SNAP	SNAP	short	short	stock	stock	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	commodity-long-silver	8	8	true	true	SI	SI	long	long	commodity	commodity	low	low
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	news-implied-crypto	7	8	true	true	OP	OP	long	long	crypto	crypto	medium	low
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	no-trade-strategy	2	2	false	false			long		stock	stock	low	low
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	short-term-precision	8	8	true	true	BABA	BABA	short	short	stock	stock	medium	medium
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	low-confidence-idea	8	8	true	true	ROKU	ROKU	long	long	stock	stock	low	low
run_1774083986838_7md7gi	2026-03-21T09:09:48.093Z	timeframe-unknown	8	8	true	true	XOM	XOM	long	long	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	crypto-long-btc-etf	8	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	crypto-short-sol-exploit	8	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	stock-long-aapl-buyback	8	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	stock-short-tsla-margins	8	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	commodity-long-gold-rate-cuts	8	8	true	true	GC	GC	long	long	commodity	commodity	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	commodity-short-crude-opec	8	8	true	true	CL	CL	short	short	commodity	commodity	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	prediction-yes-pres24	8	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	high
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	prediction-no-rate25	7	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	high
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	news-short-coin-sec	8	8	true	true	COIN	COIN	short	short	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	no-trade-watch-eth	2	2	false	false			long	long	crypto	crypto	low	low
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	multi-ticker-comparison-nvda	8	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	pair-trade-ambiguous	2	2	false	false			long		stock		low	low
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	question-about-oil	2	2	false	false			long		commodity		low	low
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	crypto-long-eth-staking	8	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	crypto-short-doge-meme	8	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	stock-long-nflx-subscriber	7	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	high
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	stock-short-meta-ads	8	8	true	true	META	META	short	short	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	commodity-long-ng-winter	8	8	true	true	NG	NG	long	long	commodity	commodity	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	commodity-short-copper-china	8	8	true	true	HG	HG	short	short	commodity	commodity	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	prediction-yes-btc100	7	8	true	true	BTC100	BTC100	yes	yes	prediction	prediction	medium	high
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	news-long-jpm-stress	8	8	true	true	JPM	JPM	long	long	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	news-short-ual-guidance	8	8	true	true	UAL	UAL	short	short	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	no-trade-opinion	2	2	false	false			long		stock		low	low
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	ambiguous-rumor	2	2	false	false			long		stock		low	low
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	multi-crypto-context	8	8	true	true	AVAX	AVAX	short	short	crypto	crypto	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	crypto-long-sol-ecosystem	8	8	true	true	SOL	SOL	long	long	crypto	crypto	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	stock-short-snap-ads	8	8	true	true	SNAP	SNAP	short	short	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	commodity-long-silver	8	8	true	true	SI	SI	long	long	commodity	commodity	low	low
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	news-implied-crypto	7	8	true	true	OP	OP	long	long	crypto	crypto	medium	low
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	no-trade-strategy	2	2	false	false			long		stock		low	low
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	short-term-precision	8	8	true	true	BABA	BABA	short	short	stock	stock	medium	medium
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	low-confidence-idea	8	8	true	true	ROKU	ROKU	long	long	stock	stock	low	low
run_1774084239202_v9k6b8	2026-03-21T09:14:13.038Z	timeframe-unknown	8	8	true	true	XOM	XOM	long	long	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	crypto-long-btc-etf	8	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	crypto-short-sol-exploit	8	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	stock-long-aapl-buyback	8	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	stock-short-tsla-margins	8	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	commodity-long-gold-rate-cuts	8	8	true	true	GC	GC	long	long	commodity	commodity	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	commodity-short-crude-opec	8	8	true	true	CL	CL	short	short	commodity	commodity	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	prediction-yes-pres24	8	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	high
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	prediction-no-rate25	7	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	high
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	news-short-coin-sec	8	8	true	true	COIN	COIN	short	short	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	no-trade-watch-eth	2	2	false	false			long		crypto	crypto	low	low
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	multi-ticker-primary-msft	8	8	true	true	MSFT	MSFT	long	long	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	multi-ticker-comparison-nvda	8	8	true	true	NVDA	NVDA	long	long	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	pair-trade-ambiguous	2	2	false	false			long	long	stock	stock	low	low
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	question-about-oil	2	2	false	false			long		commodity		low	low
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	crypto-long-eth-staking	8	8	true	true	ETH	ETH	long	long	crypto	crypto	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	crypto-short-doge-meme	8	8	true	true	DOGE	DOGE	short	short	crypto	crypto	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	stock-long-nflx-subscriber	7	8	true	true	NFLX	NFLX	long	long	stock	stock	medium	high
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	stock-short-meta-ads	8	8	true	true	META	META	short	short	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	commodity-long-ng-winter	8	8	true	true	NG	NG	long	long	commodity	commodity	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	commodity-short-copper-china	8	8	true	true	HG	HG	short	short	commodity	commodity	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	prediction-yes-btc100	7	8	true	true	BTC100	BTC100	yes	yes	prediction	prediction	medium	high
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	news-long-jpm-stress	8	8	true	true	JPM	JPM	long	long	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	news-short-ual-guidance	8	8	true	true	UAL	UAL	short	short	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	no-trade-opinion	2	2	false	false			long	long	stock	stock	low	low
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	ambiguous-rumor	2	2	false	false			long		stock		low	low
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	multi-crypto-context	8	8	true	true	AVAX	AVAX	short	short	crypto	crypto	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	crypto-long-sol-ecosystem	8	8	true	true	SOL	SOL	long	long	crypto	crypto	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	stock-short-snap-ads	8	8	true	true	SNAP	SNAP	short	short	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	commodity-long-silver	8	8	true	true	SI	SI	long	long	commodity	commodity	low	low
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	news-implied-crypto	8	8	true	true	OP	OP	long	long	crypto	crypto	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	no-trade-strategy	2	2	false	false			long	long	stock	stock	low	low
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	short-term-precision	8	8	true	true	BABA	BABA	short	short	stock	stock	medium	medium
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	low-confidence-idea	8	8	true	true	ROKU	ROKU	long	long	stock	stock	low	low
run_1774084499569_tfzz9x	2026-03-21T09:18:14.597Z	timeframe-unknown	8	8	true	true	XOM	XOM	long	long	stock	stock	medium	medium
run_1774084582254_mp7cln	2026-03-21T09:19:25.930Z	crypto-long-btc-etf	8	8	true	true	BTC	BTC	long	long	crypto	crypto	medium	medium
run_1774084582254_mp7cln	2026-03-21T09:19:25.930Z	crypto-short-sol-exploit	8	8	true	true	SOL	SOL	short	short	crypto	crypto	medium	medium
run_1774084582254_mp7cln	2026-03-21T09:19:25.930Z	stock-long-aapl-buyback	8	8	true	true	AAPL	AAPL	long	long	stock	stock	medium	medium
run_1774084582254_mp7cln	2026-03-21T09:19:25.930Z	stock-short-tsla-margins	8	8	true	true	TSLA	TSLA	short	short	stock	stock	medium	medium
run_1774084582254_mp7cln	2026-03-21T09:19:25.930Z	commodity-long-gold-rate-cuts	8	8	true	true	GC	GC	long	long	commodity	commodity	medium	medium
run_1774084582254_mp7cln	2026-03-21T09:19:25.930Z	commodity-short-crude-opec	8	8	true	true	CL	CL	short	short	commodity	commodity	medium	medium
run_1774084582254_mp7cln	2026-03-21T09:19:25.930Z	prediction-yes-pres24	8	8	true	true	PRES24	PRES24	yes	yes	prediction	prediction	high	high
run_1774084582254_mp7cln	2026-03-21T09:19:25.930Z	prediction-no-rate25	7	8	true	true	RATE25	RATE25	no	no	prediction	prediction	medium	high
run_1774084582254_mp7cln	2026-03-21T09:19:25.930Z	news-long-mrna-fda	8	8	true	true	MRNA	MRNA	long	long	stock	stock	medium	medium
run_1774084582254_mp7cln	2026-03-21T09:19:25.930Z	news-short-coin-sec	8	8	true	true	COIN	COIN	short	short	stock	stock	medium	medium
